Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MTPAPI,Chrome 114.0.0.0,,,2023-06-20 15:52:52,2023-06-20 15:53:04,12.533s,FAILED
,,,,,,,
Test Cases/MolecularTargetAPI,Chrome 114.0.0.0,,,2023-06-20 15:53:02,2023-06-20 15:53:04,2.851s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-06-20 15:53:02,2023-06-20 15:53:04,2.280s,PASSED
testName = $testName,Chrome 114.0.0.0,,,2023-06-20 15:53:04,2023-06-20 15:53:04,0.000s,PASSED
url = $host + $suffixUrl,Chrome 114.0.0.0,,,2023-06-20 15:53:04,2023-06-20 15:53:04,0.000s,PASSED
checkPointName = testName,Chrome 114.0.0.0,,,2023-06-20 15:53:04,2023-06-20 15:53:04,0.001s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-06-20 15:53:04,2023-06-20 15:53:04,0.140s,PASSED
"setViewPortSize(1200, 99999)",Chrome 114.0.0.0,,,2023-06-20 15:53:04,2023-06-20 15:53:04,0.248s,PASSED
navigateToUrl(url),Chrome 114.0.0.0,,,2023-06-20 15:53:04,2023-06-20 15:53:04,0.128s,FAILED
